Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
1359,2023-07-26,CUST1834,Female,24,Home,8,1870,14960
1360,2024-12-04,CUST4198,Male,40,Home,6,1430,8580
1361,2023-06-04,CUST8606,Female,57,Clothing,4,1060,4240
1362,2024-05-25,CUST5802,Male,36,Books,3,930,2790
1363,2023-03-06,CUST8828,Male,50,Books,3,870,2610
1364,2024-08-08,CUST8166,Female,58,Home,7,1040,7280
1365,2022-01-20,CUST8579,Female,49,Books,9,1360,12240
1366,2023-03-19,CUST1576,Male,57,Food,6,1540,9240
1367,2023-06-25,CUST4641,Male,50,Electronics,1,260,260
1368,2022-05-05,CUST2303,Female,24,Food,2,740,1480
1369,2023-10-17,CUST5915,Male,51,Books,4,520,2080
1370,2024-04-26,CUST1541,Male,55,Clothing,5,1510,7550
1371,2022-10-11,CUST9082,Female,20,Clothing,8,1600,12800
1372,2023-06-25,CUST8945,Female,49,Clothing,7,1810,12670
1373,2022-04-05,CUST3382,Female,68,Books,9,1650,14850
1374,2023-05-03,CUST3500,Male,28,Clothing,8,850,6800
1375,2024-06-10,CUST4522,Male,61,Clothing,7,1170,8190
1376,2022-04-06,CUST9204,Male,56,Electronics,5,1940,9700
1377,2023-03-18,CUST3523,Female,23,Books,2,210,420
1378,2023-10-28,CUST4753,Male,19,Beauty,5,1210,6050
1379,2024-09-01,CUST8633,Male,49,Books,5,870,4350
1380,2024-07-11,CUST2731,Female,41,Clothing,10,570,5700
1381,2023-11-16,CUST2000,Male,67,Clothing,1,1350,1350
1382,2023-09-28,CUST9246,Female,68,Beauty,1,1200,1200
1383,2022-04-17,CUST5584,Male,68,Books,5,460,2300
1384,2023-11-22,CUST3280,Female,29,Home,8,1600,12800
1385,2023-07-14,CUST7055,Female,50,Beauty,9,290,2610
1386,2023-05-16,CUST9778,Female,30,Beauty,6,1840,11040
1387,2023-12-12,CUST7415,Female,62,Food,10,1310,13100
1388,2022-01-23,CUST9612,Female,43,Home,2,490,980
1389,2022-09-03,CUST8915,Female,27,Electronics,1,350,350
1390,2022-07-04,CUST7104,Female,26,Electronics,5,1700,8500
1391,2024-10-24,CUST1027,Female,38,Books,3,760,2280
1392,2023-12-26,CUST6932,Female,40,Electronics,9,650,5850
1393,2023-04-16,CUST3171,Male,23,Home,2,750,1500
1394,2024-11-24,CUST9610,Female,57,Books,9,1870,16830
1395,2023-09-19,CUST4363,Female,25,Food,9,480,4320
1396,2023-06-10,CUST1729,Female,19,Electronics,7,410,2870
1397,2022-06-13,CUST2679,Female,22,Home,3,1390,4170
1398,2022-10-11,CUST6330,Male,42,Electronics,1,780,780
1399,2022-03-26,CUST6507,Male,33,Electronics,6,1500,9000
1400,2024-02-10,CUST4228,Male,31,Food,6,760,4560
1401,2022-07-29,CUST3794,Male,28,Beauty,2,350,700
1402,2023-05-02,CUST8749,Male,41,Beauty,2,940,1880
1403,2022-01-04,CUST1540,Female,47,Food,7,1170,8190
1404,2023-05-17,CUST6964,Male,47,Electronics,8,600,4800
1405,2022-06-25,CUST4626,Female,27,Electronics,10,1360,13600
1406,2024-11-15,CUST6780,Male,61,Beauty,1,670,670
1407,2022-07-17,CUST9798,Male,51,Food,9,380,3420
1408,2024-10-09,CUST6966,Female,39,Beauty,10,1480,14800
1409,2022-08-11,CUST3564,Male,68,Food,10,1200,12000
1410,2023-11-02,CUST7291,Male,35,Clothing,7,560,3920
1411,2022-06-23,CUST3026,Female,40,Beauty,1,1920,1920
1412,2023-02-08,CUST9855,Male,51,Electronics,1,1680,1680
1413,2024-01-10,CUST8343,Male,25,Home,2,1170,2340
1414,2022-12-02,CUST2038,Male,41,Electronics,2,1950,3900
1415,2024-02-24,CUST7864,Female,37,Food,3,1570,4710
1416,2024-01-24,CUST9161,Male,50,Electronics,7,520,3640
1417,2023-01-21,CUST7237,Male,41,Electronics,6,1380,8280
1418,2023-12-31,CUST8453,Male,46,Beauty,5,1620,8100
1419,2024-08-16,CUST2512,Male,24,Home,5,700,3500
1420,2023-01-03,CUST7235,Male,23,Electronics,8,1520,12160
1421,2024-07-28,CUST1180,Female,29,Books,9,1650,14850
1422,2024-01-30,CUST3766,Male,45,Electronics,4,350,1400
1423,2023-02-19,CUST4206,Male,21,Electronics,9,970,8730
1424,2023-09-16,CUST8895,Female,61,Food,4,1110,4440
1425,2023-12-30,CUST6982,Male,37,Beauty,1,1680,1680
1426,2023-06-16,CUST2544,Female,63,Books,4,1020,4080
1427,2023-01-11,CUST7635,Male,29,Clothing,6,1870,11220
1428,2024-10-09,CUST1432,Male,41,Beauty,3,680,2040
1429,2023-02-15,CUST9569,Female,65,Food,1,330,330
1430,2023-10-16,CUST3150,Male,34,Clothing,3,120,360
1431,2024-05-08,CUST3329,Male,49,Electronics,7,1430,10010
1432,2023-03-11,CUST2650,Female,47,Books,3,890,2670
1433,2022-06-29,CUST7417,Female,28,Beauty,3,790,2370
1434,2024-09-14,CUST4165,Male,18,Home,6,1520,9120
1435,2024-06-09,CUST8756,Female,46,Beauty,3,1630,4890
1436,2022-01-10,CUST2967,Female,33,Food,2,670,1340
1437,2023-11-09,CUST1041,Female,19,Electronics,10,1820,18200
1438,2022-10-17,CUST7258,Male,22,Clothing,2,1680,3360
1439,2022-04-10,CUST4609,Female,21,Home,1,110,110
1440,2024-01-06,CUST2720,Female,69,Beauty,9,1020,9180
1441,2023-03-20,CUST2014,Male,35,Beauty,10,1560,15600
1442,2023-10-13,CUST6382,Female,27,Clothing,1,610,610
1443,2023-05-22,CUST5782,Male,58,Food,3,1310,3930
1444,2023-04-03,CUST8778,Male,24,Books,9,130,1170
1445,2023-12-11,CUST2129,Female,25,Food,3,720,2160
1446,2023-06-11,CUST2966,Female,23,Clothing,10,970,9700
1447,2023-07-15,CUST2869,Female,43,Electronics,4,930,3720
1448,2024-05-26,CUST6215,Male,39,Books,8,520,4160
1449,2023-10-12,CUST5375,Male,66,Food,2,1450,2900
1450,2023-07-18,CUST9093,Male,34,Books,3,670,2010
1451,2024-07-07,CUST8916,Male,68,Clothing,1,1690,1690
1452,2022-02-24,CUST6753,Male,40,Electronics,2,1880,3760
1453,2024-07-26,CUST6297,Female,49,Food,4,1590,6360
1454,2023-04-28,CUST8703,Female,22,Clothing,5,190,950
1455,2023-12-28,CUST2266,Female,55,Electronics,4,1810,7240
1456,2024-11-13,CUST2627,Female,45,Electronics,5,1250,6250
1457,2022-03-09,CUST7737,Female,18,Food,1,1040,1040
1458,2022-07-05,CUST7559,Male,53,Books,1,210,210
1459,2023-01-12,CUST3235,Female,55,Electronics,7,840,5880
1460,2022-02-12,CUST5783,Female,36,Clothing,4,1070,4280
1461,2024-06-07,CUST5694,Female,55,Food,3,800,2400
1462,2024-06-12,CUST1841,Female,49,Food,6,1910,11460
1463,2022-07-20,CUST7882,Female,35,Food,6,1310,7860
1464,2022-11-13,CUST7491,Male,45,Food,7,210,1470
1465,2022-05-12,CUST3397,Female,47,Clothing,9,1640,14760
1466,2022-12-30,CUST7579,Female,40,Books,5,510,2550
1467,2024-02-12,CUST7466,Female,59,Beauty,5,940,4700
1468,2023-02-17,CUST1977,Male,23,Books,7,1350,9450
1469,2023-08-12,CUST5141,Female,29,Clothing,2,610,1220
1470,2023-10-06,CUST3536,Male,44,Beauty,8,1740,13920
1471,2024-03-21,CUST2058,Female,37,Home,6,720,4320
1472,2022-12-27,CUST4141,Female,24,Clothing,5,730,3650
1473,2022-05-04,CUST5603,Male,45,Electronics,7,480,3360
1474,2024-12-23,CUST9476,Male,31,Electronics,5,100,500
1475,2024-09-17,CUST9196,Female,69,Clothing,6,1290,7740
1476,2023-10-13,CUST9463,Male,41,Clothing,7,500,3500
1477,2024-09-05,CUST3858,Male,46,Home,5,1550,7750
1478,2023-10-20,CUST3575,Male,37,Food,8,1410,11280
1479,2023-02-05,CUST5772,Male,22,Electronics,8,1840,14720
1480,2023-11-12,CUST7083,Male,35,Home,6,250,1500
1481,2023-04-02,CUST1366,Female,47,Books,1,1610,1610
1482,2022-09-18,CUST4071,Female,65,Clothing,10,440,4400
1483,2022-07-27,CUST5879,Female,50,Food,2,470,940
1484,2023-05-02,CUST4995,Male,21,Electronics,5,330,1650
1485,2022-10-26,CUST7356,Male,53,Beauty,9,260,2340
1486,2022-02-18,CUST5904,Female,68,Food,3,750,2250
1487,2024-01-10,CUST2714,Male,61,Electronics,6,300,1800
1488,2024-04-15,CUST2257,Male,36,Home,6,1010,6060
1489,2023-05-12,CUST1279,Female,67,Electronics,9,1640,14760
1490,2023-01-09,CUST1339,Female,24,Clothing,7,1980,13860
1491,2022-11-21,CUST4459,Male,24,Clothing,9,380,3420
1492,2022-09-06,CUST2220,Male,41,Clothing,5,1350,6750
1493,2023-03-09,CUST6277,Female,64,Beauty,6,770,4620
1494,2023-03-05,CUST7271,Female,46,Books,5,890,4450
1495,2022-02-22,CUST7379,Female,42,Food,10,1110,11100
1496,2024-10-28,CUST9303,Male,41,Clothing,1,250,250
1497,2022-04-26,CUST3071,Male,61,Home,8,1900,15200
1498,2024-11-19,CUST1890,Female,52,Books,1,1330,1330
1499,2022-08-07,CUST9231,Male,35,Food,4,830,3320
1500,2023-08-10,CUST8101,Female,33,Food,6,1310,7860
1501,2022-06-05,CUST7638,Female,61,Electronics,7,1180,8260
1502,2023-11-16,CUST8713,Female,54,Food,9,760,6840
1503,2024-12-03,CUST1125,Female,32,Food,4,450,1800
1504,2023-05-05,CUST6747,Male,39,Electronics,8,1680,13440
1505,2024-02-22,CUST1617,Female,50,Food,8,1000,8000
1506,2024-08-06,CUST4272,Male,46,Beauty,5,1210,6050
1507,2023-01-25,CUST3706,Male,59,Clothing,1,1020,1020
1508,2022-10-26,CUST2832,Male,42,Clothing,2,1720,3440
1509,2022-02-04,CUST6703,Male,55,Electronics,8,1880,15040
1510,2024-02-15,CUST4235,Male,55,Clothing,7,420,2940
1511,2024-02-28,CUST7036,Female,35,Books,4,1540,6160
1512,2024-11-09,CUST1387,Male,33,Home,6,1950,11700
1513,2024-09-15,CUST2274,Male,22,Clothing,5,1080,5400
1514,2023-09-20,CUST1895,Female,56,Food,5,240,1200
1515,2022-02-17,CUST4178,Female,69,Food,8,770,6160
1516,2023-09-29,CUST7127,Female,33,Clothing,1,1540,1540
1517,2024-05-12,CUST7249,Female,48,Home,7,1520,10640
1518,2022-01-17,CUST1220,Male,62,Clothing,7,510,3570
1519,2023-08-09,CUST6947,Male,24,Home,4,1340,5360
1520,2023-10-15,CUST8325,Male,33,Beauty,2,580,1160
1521,2023-03-31,CUST5881,Male,62,Food,10,1860,18600
1522,2023-09-02,CUST8337,Female,57,Beauty,9,510,4590
1523,2024-12-06,CUST1784,Male,43,Home,6,290,1740
1524,2023-01-31,CUST4160,Female,52,Electronics,2,1910,3820
1525,2023-03-12,CUST9006,Male,52,Electronics,2,900,1800
1526,2024-12-01,CUST2033,Male,44,Home,10,780,7800
1527,2022-10-15,CUST3748,Female,63,Books,4,1920,7680
1528,2024-08-11,CUST7347,Male,19,Home,7,1470,10290
1529,2022-09-02,CUST1100,Female,29,Home,4,780,3120
1530,2024-12-09,CUST8722,Female,37,Books,1,380,380
1531,2022-09-10,CUST9712,Female,58,Electronics,9,740,6660
1532,2024-05-23,CUST6330,Female,53,Home,3,880,2640
1533,2022-05-06,CUST9916,Female,28,Home,6,1070,6420
1534,2023-04-20,CUST7654,Female,40,Food,2,920,1840
1535,2024-11-04,CUST7217,Male,36,Books,3,640,1920
1536,2023-05-26,CUST5869,Female,66,Beauty,10,1100,11000
1537,2023-11-15,CUST4482,Male,34,Food,3,1470,4410
1538,2022-08-26,CUST8418,Female,31,Books,1,1780,1780
1539,2022-05-12,CUST1369,Female,60,Books,3,1630,4890
1540,2024-11-07,CUST4738,Female,55,Clothing,4,420,1680
1541,2023-12-20,CUST8086,Female,48,Food,10,1250,12500
1542,2022-02-04,CUST8396,Female,18,Food,2,1030,2060
1543,2024-01-26,CUST6149,Female,48,Books,7,1160,8120
1544,2023-08-19,CUST9465,Female,50,Electronics,2,1540,3080
1545,2023-09-05,CUST3951,Male,25,Food,4,260,1040
1546,2022-08-30,CUST3091,Female,47,Books,10,700,7000
1547,2023-12-21,CUST1928,Female,38,Clothing,5,980,4900
1548,2023-10-10,CUST2126,Female,67,Food,3,1900,5700
1549,2022-09-02,CUST6747,Female,65,Electronics,10,1450,14500
1550,2023-10-02,CUST4958,Male,63,Electronics,10,1640,16400
1551,2024-06-26,CUST8454,Female,59,Home,5,780,3900
1552,2023-01-21,CUST5545,Male,55,Home,7,1390,9730
1553,2022-02-04,CUST4281,Male,43,Clothing,4,280,1120
1554,2024-01-17,CUST3556,Male,23,Books,8,560,4480
1555,2024-01-19,CUST9978,Male,63,Electronics,9,1100,9900
1556,2023-06-30,CUST4590,Female,65,Home,10,1640,16400
1557,2023-09-22,CUST4426,Male,56,Food,2,1500,3000
1558,2023-04-16,CUST1906,Male,37,Books,1,890,890
1559,2023-02-09,CUST5766,Male,49,Beauty,7,150,1050
1560,2022-09-07,CUST1840,Female,19,Books,3,1300,3900
1561,2023-10-31,CUST2425,Female,36,Home,7,1960,13720
1562,2022-10-31,CUST2879,Female,22,Books,7,680,4760
1563,2024-07-20,CUST9978,Female,31,Clothing,1,1160,1160
1564,2024-08-29,CUST8794,Male,31,Electronics,5,650,3250
1565,2022-08-08,CUST7137,Female,41,Food,10,1050,10500
1566,2024-04-25,CUST5253,Male,68,Home,10,980,9800
1567,2022-08-19,CUST2702,Female,42,Books,2,1170,2340
1568,2022-06-13,CUST4609,Male,42,Beauty,4,1540,6160
1569,2023-07-23,CUST6536,Female,54,Food,8,1190,9520
1570,2024-10-31,CUST4864,Male,23,Clothing,6,360,2160
1571,2022-08-04,CUST7215,Male,34,Electronics,5,1970,9850
1572,2023-01-23,CUST5905,Female,42,Beauty,10,1500,15000
1573,2023-08-25,CUST3017,Male,37,Food,1,1890,1890
1574,2022-04-05,CUST6870,Male,34,Books,10,550,5500
1575,2022-01-03,CUST2681,Female,34,Home,1,770,770
1576,2024-08-08,CUST4853,Female,30,Food,2,440,880
1577,2023-10-16,CUST4952,Female,51,Beauty,7,1520,10640
1578,2022-03-08,CUST5836,Female,50,Electronics,5,720,3600
1579,2024-09-13,CUST3758,Female,32,Food,8,520,4160
1580,2024-12-26,CUST5232,Male,44,Clothing,10,1710,17100
1581,2022-12-13,CUST8343,Male,29,Electronics,7,710,4970
1582,2024-06-03,CUST4600,Male,33,Home,10,940,9400
1583,2022-12-22,CUST7043,Male,41,Electronics,8,1440,11520
1584,2022-08-31,CUST9602,Female,26,Food,7,580,4060
1585,2023-02-02,CUST4071,Female,45,Beauty,6,1520,9120
1586,2022-12-19,CUST2363,Male,28,Home,5,1680,8400
1587,2024-11-02,CUST8447,Male,30,Electronics,9,1620,14580
1588,2024-02-02,CUST8223,Female,32,Food,7,1350,9450
1589,2024-01-09,CUST3401,Female,64,Clothing,7,720,5040
1590,2024-06-14,CUST2043,Male,53,Home,3,1840,5520
1591,2022-08-18,CUST5738,Male,53,Books,6,420,2520
1592,2022-10-12,CUST2984,Male,58,Food,8,1700,13600
1593,2023-06-27,CUST3370,Female,53,Home,6,1440,8640
1594,2022-03-23,CUST9128,Male,31,Beauty,4,880,3520
1595,2023-07-04,CUST5853,Female,42,Beauty,10,880,8800
1596,2023-08-31,CUST9838,Male,27,Beauty,6,870,5220
1597,2023-12-16,CUST4433,Male,26,Food,1,1130,1130
1598,2022-08-13,CUST2874,Female,69,Home,9,1090,9810
1599,2023-04-22,CUST9187,Male,55,Food,7,1160,8120
1600,2024-01-02,CUST5745,Male,32,Home,8,1220,9760
1601,2023-07-18,CUST4211,Male,54,Home,8,890,7120
1602,2024-02-28,CUST8125,Female,46,Food,1,570,570
1603,2024-09-13,CUST7523,Male,49,Beauty,10,340,3400
1604,2024-01-11,CUST4541,Female,68,Clothing,9,1400,12600
1605,2022-12-05,CUST6938,Female,52,Clothing,4,1260,5040
1606,2024-01-30,CUST2372,Female,19,Beauty,9,1990,17910
1607,2022-08-14,CUST6354,Female,18,Electronics,10,440,4400
1608,2023-03-28,CUST1145,Female,44,Clothing,5,550,2750
1609,2024-11-25,CUST4251,Male,45,Home,3,610,1830
1610,2022-12-15,CUST2065,Male,37,Food,5,600,3000
1611,2024-03-06,CUST1725,Female,28,Beauty,8,820,6560
1612,2022-09-18,CUST5036,Male,25,Home,9,1950,17550
1613,2023-02-28,CUST5238,Male,58,Books,6,1480,8880
1614,2024-08-25,CUST5587,Female,69,Electronics,9,150,1350
1615,2024-06-13,CUST8673,Female,27,Home,9,420,3780
1616,2024-09-17,CUST5804,Female,18,Clothing,7,1870,13090
1617,2024-07-30,CUST8706,Female,21,Electronics,1,1180,1180
1618,2022-02-15,CUST1761,Female,69,Beauty,8,580,4640
1619,2022-12-13,CUST9438,Male,53,Home,9,1570,14130
1620,2024-10-01,CUST3521,Male,24,Books,10,1790,17900
1621,2023-02-03,CUST2134,Male,22,Home,5,1090,5450
1622,2023-12-18,CUST4353,Male,49,Beauty,7,360,2520
1623,2024-02-08,CUST1891,Male,28,Electronics,3,440,1320
1624,2023-05-30,CUST6548,Male,63,Food,4,300,1200
1625,2023-12-15,CUST8317,Female,39,Clothing,4,140,560
1626,2022-06-02,CUST4020,Male,68,Home,5,1760,8800
1627,2024-01-23,CUST3393,Male,37,Clothing,3,380,1140
1628,2022-10-04,CUST8697,Male,60,Clothing,10,1590,15900
1629,2022-10-31,CUST2853,Female,56,Home,2,1590,3180
1630,2022-10-27,CUST6755,Male,50,Books,8,1140,9120
1631,2024-08-31,CUST9220,Male,18,Food,10,1030,10300
1632,2024-10-01,CUST6649,Female,20,Books,6,1840,11040
1633,2024-10-17,CUST2543,Female,48,Electronics,10,1480,14800
1634,2024-08-22,CUST5703,Male,41,Home,7,1770,12390
1635,2024-05-31,CUST6683,Female,39,Electronics,7,420,2940
1636,2023-03-22,CUST2139,Male,44,Clothing,4,1120,4480
1637,2024-02-29,CUST4059,Female,69,Food,1,1940,1940
1638,2022-12-09,CUST1050,Male,48,Electronics,8,260,2080
1639,2024-01-19,CUST2229,Male,56,Home,1,770,770
1640,2024-03-21,CUST4789,Female,21,Home,10,1200,12000
1641,2024-12-21,CUST6851,Female,20,Books,1,1320,1320
1642,2022-12-28,CUST5306,Female,26,Home,5,1160,5800
1643,2022-10-16,CUST2683,Male,58,Electronics,3,280,840
1644,2023-10-29,CUST2899,Female,34,Home,3,1430,4290
1645,2022-06-30,CUST5559,Male,33,Clothing,8,1280,10240
1646,2024-04-20,CUST1194,Female,46,Electronics,8,960,7680
1647,2023-01-20,CUST6559,Male,23,Electronics,4,1390,5560
1648,2023-10-15,CUST6361,Female,32,Home,2,720,1440
1649,2024-07-27,CUST4379,Male,22,Books,5,570,2850
1650,2023-06-30,CUST7301,Female,40,Clothing,4,720,2880
1651,2024-01-30,CUST1341,Female,50,Electronics,7,810,5670
1652,2022-03-25,CUST8769,Male,57,Food,5,510,2550
1653,2023-05-14,CUST7493,Female,48,Home,2,820,1640
1654,2024-01-03,CUST2756,Male,18,Electronics,5,1070,5350
1655,2023-06-17,CUST8687,Male,32,Books,6,690,4140
1656,2022-07-27,CUST8629,Male,47,Clothing,4,1790,7160
1657,2023-06-16,CUST1506,Male,45,Electronics,2,960,1920
1658,2024-12-28,CUST2860,Male,29,Clothing,1,530,530
1659,2024-01-17,CUST2228,Male,26,Food,6,820,4920
1660,2023-04-07,CUST4993,Male,57,Clothing,3,1160,3480
1661,2023-01-31,CUST6747,Female,53,Food,1,1140,1140
1662,2024-03-14,CUST1651,Female,59,Beauty,6,1460,8760
1663,2022-05-02,CUST6452,Female,47,Home,8,890,7120
1664,2024-05-10,CUST9740,Male,57,Beauty,8,660,5280
1665,2022-03-14,CUST2643,Female,53,Food,6,600,3600
1666,2024-01-10,CUST2136,Female,41,Food,6,790,4740
1667,2022-08-19,CUST8416,Male,35,Beauty,1,1890,1890
1668,2024-08-23,CUST2051,Female,52,Beauty,5,1820,9100
1669,2024-10-06,CUST9250,Female,18,Home,10,1680,16800
1670,2024-09-28,CUST5497,Female,65,Beauty,7,1380,9660
1671,2023-03-04,CUST7698,Female,29,Food,5,260,1300
1672,2022-11-07,CUST9569,Female,65,Home,9,860,7740
1673,2024-05-16,CUST3077,Female,62,Beauty,4,1820,7280
1674,2023-03-29,CUST4256,Female,23,Clothing,4,900,3600
1675,2022-11-07,CUST7028,Female,36,Clothing,4,540,2160
1676,2024-10-21,CUST5255,Female,28,Electronics,4,1900,7600
1677,2024-04-19,CUST3246,Male,65,Home,8,1650,13200
1678,2024-03-23,CUST6101,Female,68,Food,10,530,5300
1679,2022-04-14,CUST2112,Male,22,Clothing,4,1790,7160
1680,2024-06-24,CUST1196,Male,34,Clothing,2,350,700
1681,2022-06-15,CUST9654,Female,49,Beauty,10,1450,14500
1682,2024-04-06,CUST6532,Female,23,Clothing,4,1060,4240
1683,2024-03-02,CUST7246,Female,58,Food,6,620,3720
1684,2023-08-19,CUST9351,Female,22,Home,10,1970,19700
1685,2023-08-21,CUST4398,Female,52,Electronics,6,1640,9840
1686,2024-12-03,CUST4075,Male,40,Clothing,8,1650,13200
1687,2023-07-12,CUST4949,Female,65,Electronics,3,1920,5760
1688,2024-07-01,CUST5049,Female,49,Food,10,1400,14000
1689,2024-01-25,CUST7271,Male,40,Books,8,1360,10880
1690,2024-03-19,CUST2220,Female,60,Books,9,630,5670
1691,2023-07-30,CUST3721,Male,40,Food,5,910,4550
1692,2024-12-23,CUST3709,Male,42,Beauty,5,1770,8850
1693,2024-02-04,CUST6295,Female,37,Home,8,450,3600
1694,2023-10-01,CUST5510,Male,39,Electronics,1,1860,1860
1695,2023-01-30,CUST1306,Male,45,Beauty,4,410,1640
1696,2023-02-13,CUST4241,Female,47,Clothing,10,1810,18100
1697,2022-04-12,CUST4394,Female,53,Beauty,2,1230,2460
1698,2022-01-22,CUST2976,Male,45,Clothing,2,1690,3380
1699,2022-04-14,CUST3125,Male,39,Books,10,1440,14400
1700,2023-04-11,CUST9003,Male,50,Food,1,1100,1100
1701,2023-05-25,CUST4655,Female,18,Home,7,670,4690
1702,2024-03-11,CUST4856,Female,29,Clothing,6,1530,9180
1703,2023-03-01,CUST1585,Male,33,Electronics,6,390,2340
1704,2023-01-07,CUST4281,Male,56,Food,8,1030,8240
1705,2022-01-08,CUST7354,Male,57,Books,3,950,2850
1706,2022-12-29,CUST4161,Female,54,Electronics,3,1240,3720
1707,2023-02-27,CUST6788,Male,49,Food,4,230,920
1708,2024-06-16,CUST2785,Male,55,Home,1,1650,1650
1709,2022-01-15,CUST4646,Female,67,Home,8,430,3440
1710,2024-04-16,CUST9030,Male,47,Home,10,900,9000
1711,2024-07-03,CUST2269,Male,33,Food,8,1840,14720
1712,2023-12-31,CUST1571,Male,46,Electronics,1,1010,1010
1713,2023-11-15,CUST5827,Male,69,Clothing,1,990,990
1714,2023-01-15,CUST4410,Female,55,Food,7,770,5390
1715,2024-02-18,CUST4160,Male,67,Clothing,7,1140,7980
1716,2023-08-27,CUST6452,Female,61,Electronics,4,1430,5720
1717,2023-07-09,CUST6528,Male,64,Food,2,710,1420
1718,2024-12-18,CUST8371,Female,33,Books,4,750,3000
1719,2022-05-06,CUST7185,Female,22,Electronics,6,580,3480
1720,2024-01-18,CUST2410,Female,55,Electronics,10,150,1500
1721,2024-12-22,CUST8075,Female,60,Beauty,2,620,1240
1722,2024-12-27,CUST1956,Female,32,Electronics,1,1070,1070
1723,2024-05-22,CUST8065,Male,20,Home,6,1670,10020
1724,2024-07-11,CUST8621,Male,43,Books,9,1160,10440
1725,2022-06-11,CUST8855,Female,46,Electronics,7,1810,12670
1726,2024-07-01,CUST3741,Male,64,Clothing,6,870,5220
1727,2022-09-15,CUST5837,Female,35,Beauty,1,940,940
1728,2024-02-15,CUST2074,Female,50,Home,6,620,3720
1729,2023-07-17,CUST4684,Male,69,Food,10,1420,14200
1730,2023-08-09,CUST8114,Male,49,Food,1,1570,1570
1731,2024-10-15,CUST7607,Male,28,Beauty,6,1200,7200
1732,2024-07-08,CUST3287,Male,50,Beauty,10,930,9300
1733,2023-11-04,CUST5737,Female,50,Beauty,5,610,3050
1734,2024-07-07,CUST5002,Female,28,Clothing,9,920,8280
1735,2023-02-26,CUST3641,Male,19,Books,10,1200,12000
1736,2022-10-03,CUST1817,Female,27,Beauty,9,550,4950
1737,2022-03-13,CUST1958,Female,39,Clothing,5,1440,7200
1738,2022-10-29,CUST6883,Male,34,Food,5,200,1000
1739,2023-09-22,CUST5149,Female,51,Electronics,4,1640,6560
1740,2024-08-18,CUST1556,Female,38,Home,9,1890,17010
1741,2023-07-24,CUST7368,Female,50,Home,9,1650,14850
1742,2023-01-01,CUST8585,Female,69,Beauty,10,710,7100
1743,2024-03-26,CUST3645,Female,27,Food,2,720,1440
1744,2022-11-03,CUST7512,Female,64,Clothing,5,1600,8000
1745,2023-07-12,CUST8457,Male,26,Books,6,940,5640
1746,2023-11-11,CUST9553,Female,48,Electronics,2,350,700
1747,2024-05-14,CUST9055,Female,32,Clothing,7,100,700
1748,2022-09-26,CUST6647,Male,21,Beauty,4,1660,6640
1749,2022-03-10,CUST7348,Female,48,Food,10,270,2700
1750,2022-10-13,CUST4039,Female,24,Food,9,1220,10980
1751,2024-04-21,CUST6731,Female,62,Food,1,260,260
1752,2023-12-01,CUST8285,Female,67,Books,4,970,3880
1753,2024-08-07,CUST9294,Female,43,Clothing,8,1090,8720
1754,2023-08-23,CUST6665,Female,63,Home,1,1790,1790
1755,2022-12-05,CUST7414,Female,30,Books,9,900,8100
1756,2022-11-06,CUST7009,Male,64,Beauty,3,500,1500
1757,2024-05-08,CUST3482,Female,21,Food,3,1260,3780
1758,2023-04-30,CUST2725,Female,19,Electronics,4,550,2200
1759,2023-06-07,CUST3879,Female,38,Home,4,1060,4240
1760,2023-07-15,CUST1520,Male,56,Home,10,1670,16700
1761,2023-01-31,CUST7403,Female,35,Electronics,9,640,5760
1762,2023-07-14,CUST7347,Female,47,Home,7,940,6580
1763,2024-03-21,CUST4651,Female,54,Food,7,1020,7140
1764,2024-10-16,CUST1351,Male,60,Beauty,10,880,8800
1765,2022-11-30,CUST7749,Male,25,Clothing,1,1220,1220
1766,2022-09-05,CUST1566,Male,28,Home,4,1920,7680
1767,2022-04-26,CUST3890,Male,50,Beauty,1,470,470
1768,2023-05-01,CUST4169,Male,21,Books,10,1910,19100
1769,2023-05-18,CUST3295,Male,24,Electronics,5,1240,6200
1770,2023-03-02,CUST2044,Female,53,Home,7,1970,13790
1771,2024-08-16,CUST1705,Female,62,Home,10,720,7200
1772,2023-03-01,CUST5518,Female,48,Books,4,1000,4000
1773,2023-10-06,CUST5793,Male,22,Food,7,1650,11550
1774,2024-11-20,CUST7623,Male,22,Home,8,820,6560
1775,2024-12-11,CUST7999,Male,42,Home,8,540,4320
1776,2023-08-28,CUST9611,Female,64,Electronics,8,1260,10080
1777,2023-04-09,CUST7775,Female,30,Clothing,8,170,1360
1778,2023-06-01,CUST5050,Female,60,Beauty,1,380,380
1779,2024-03-26,CUST7091,Male,64,Beauty,10,320,3200
1780,2022-12-22,CUST4117,Female,58,Home,2,1420,2840
1781,2023-08-12,CUST8697,Male,43,Home,5,920,4600
1782,2024-04-02,CUST2266,Female,29,Beauty,1,1090,1090
1783,2024-12-10,CUST2695,Female,32,Food,1,750,750
1784,2024-01-31,CUST6108,Female,56,Beauty,4,1450,5800
1785,2024-03-02,CUST2592,Female,32,Electronics,5,1830,9150
1786,2024-07-11,CUST2810,Female,41,Food,7,1140,7980
1787,2024-04-15,CUST7828,Male,44,Beauty,7,750,5250
1788,2023-05-08,CUST3376,Female,50,Electronics,6,1910,11460
